no,smiles,tm
12976,O=NN1CC(CCCC2)N2CC3=CC(OC)=C(OC)C=C13,96.5
12977,CCCCC/C=C/CCCCCC=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,96.5
12978,CCCCCCC/C=C/CCCC=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,96.5
12979,O=[N+](C1=CC=C(NN=C(C2=CC=CC=C2)C3=CC=C(CCCCCCCCCCCCCC)C=C3)C([N+]([O-])=O)=C1)[O-],96.5
12980,O=[N+](C1=CC(C2=NOC3(N4CCCC4)C2CCCC3)=CC=C1)[O-],96.5
12981,O=[N+](C1=CC=C(C2N(C)OC(C)CO2)C=C1)[O-],96.5
12982,O=C1OC2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2N1NC,96.5
12983,CC(O[C@H]([C@@H](O1)[C@H](OCC2=CC=CC=C2)[C@]3([H])[C@@]1([H])OC(C)(C)O3)C[N+]([O-])=O)=O,96.5
12984,O=C1N(C2=CC=CC=C2[N+]([O-])=O)CC1(CC)C3=CC=CC=C3,96.5
12985,N/C(C1=NC=CC=C1)=C/C2=CC=CC=C2[N+]([O-])=O,96.5
12986,O=[N+](C1=CC2=C(C=C1[N+]([O-])=O)CCCN2CC)[O-],96.5
12987,O=C(OO[C@H]1[C@H](OC(C)C)OCCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,96.5
12988,C/C([N+]([O-])=O)=N/NC1=CC=CC=C1OC,96.5
12989,O=[N+](C1=CC=CC=C1N/N=C([N+]([O-])=O)/O[N+]([O-])=O)[O-],96.5
12990,O=[N+](C1=CC=C(NN=C(CCC2=CC=C(OCCC)C(C)=C2)C=C(C)C)C=C1)[O-],96.5
12991,O=[N+](C1=CC(/C=C/C=N/C2=CC=CC=C2)=CC=C1)[O-],96.5
12992,O=C(OC1C(C2(C)C)(C)CCC2C1CC3=CC=CC=C3)C4=CC=C([N+]([O-])=O)C=C4,96.5
12993,O=[N+](C1=CC(OC(C)=O)=C(OC)C(OC(C)=O)=C1)[O-],96.5
12994,O=[N+](C1=CC(C)=CC=C1C(O[N+]([O-])=O)CCO[N+]([O-])=O)[O-],96.5
12995,CC1=C(OC2=C(C)C=CC=C2[N+]([O-])=O)C([N+]([O-])=O)=CC=C1,96.5
12996,O=[N+](C1=CC=C(C=C1)/C(C)=C/C2=CC=C(OC)C=C2)[O-],96.5
12997,COC1=CC([N+]([O-])=O)=CC=C1OCCCOC2=CC=C(OC)C=C2,96.5
12998,CC([N+]([O-])=O)(C)C(OC(C)=O)C1=CC=C(OC)C(OC)=C1,96.5
12999,O=C(OC1C2C[C@@]2([H])C3C=CC1C=C3)C4=CC=C([N+]([O-])=O)C=C4,96.5
13000,CC(C)=C(NCC)[N+]([O-])=O,96.5
13001,O=[N+](C1=C(NC(C)C)C([N+]([O-])=O)=C(NC(C)C)C(C)=C1)[O-],96.5
13002,O=C(OC)C(CC1=CC=C(OC)C([N+]([O-])=O)=C1)(CCCC)C(OC)=O,96.5
13003,O=[N+](C1=CC=CC=C1C(NCC2=CC=CC=C2)=NC3=CC=CC=C3)[O-],96.5
13004,O=[N+](C1=CC=C(N(CC)CC)C=C1NC)[O-],96.5
13005,O=C(O[C@H]1[C@@H](OC(C2=CC=CC=C2)=O)CCCC1)C3=CC=CC([N+]([O-])=O)=C3,96.5
13006,O=C(O[C@H]1[C@H](OC(C)=O)CCCCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,96.5
13007,CC(C)C=NNC1=CC=CC([N+]([O-])=O)=C1,96.5
13008,O=[N+](C1=CC=CC=C1C=CC=CC2=CC=CC=C2)[O-],96.5
13009,O=[N+](C=CC1=CC=C(C)C=C1[N+]([O-])=O)[O-],96.5
13010,O=C(O)CC(N(CC)C1=CC=C([N+]([O-])=O)C=C1)=O,96.5
13011,O=C(NC)C1=CC=C(CCCC)C([N+]([O-])=O)=C1,96.5
13012,NC1=CC([N+]([O-])=O)=C(OCC)C([N+]([O-])=O)=C1C,96.5
13013,O=[N+](C1C(NC2C([N+]([O-])=O)CCCC2)CCCC1)[O-],96.5
13014,O=C(OC(C)(CC)CC)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,96.5
13015,CCCCCCCCCCCCCCCC=NNC1=CC=C([N+]([O-])=O)C=C1,96.5
13016,O=[N+](C1=CC=C(NN=C2CC=CC=CC2)C([N+]([O-])=O)=C1)[O-],96.5
13017,O=C(OC1=CC(OCC)=CC=C1CCCC)C2=CC=CC([N+]([O-])=O)=C2,96.5
13018,O=C(OC1=CC=C(C2CCC3=C2C=CC=C3)C=C1)C4=CC=CC([N+]([O-])=O)=C4,96.5
13019,O=C(OC(C)CC)C1=CC([N+]([O-])=O)=C(N(CC)CC)C([N+]([O-])=O)=C1,96.5
13020,O=C(OC(C(C)(C)C)C(CC(C)(C)C)CC(C)(C)C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,96.5
13021,CC(C1=CC(OCCCC)=C([N+]([O-])=O)C=C1OCCCC)=NNC2=CC=CC=C2,96.5
13022,O=C(OC(C1=C2C=CC=CC2=CC=C1)CCCC)C3=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C3,96.5
13023,CC(CCCCCCCCCCCCCCCC(C)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)=NNC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,96.5
13024,O=NN(C1=CC=C(CC2=CC=C(N(C)C)C=C2)C=C1)C,96.5
13025,CC(O[C@@H]1[C@@H]([N+]([O-])=O)[C@]2([H])O[C@H](C3=CC=CC=C3)OC[C@@]2([H])O[C@H]1OC)C(OC(C)C)=O,96.5
13026,O=[N+](C1=C2N=NN(OCC)C2=CC=C1)[O-],96.5
13027,O=[N+](C1=C(N2CCN(CCC3=CC=CC=C3)CC2)C=CN=C1)[O-],96.5
13028,O=[N+](C1=CC(N2OCC=CC2)=CC=C1)[O-],96.5
13029,O=[N+](C([N+]([O-])=O)C(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3)[O-],96.5
13030,O=[N+](C1OC2=CC(OC)=CC=C2C1)[O-],96.5
13031,O=[N+](C1=CC=C(N/N=C/CC(C)(C)CC=C)C([N+]([O-])=O)=C1)[O-],96.5
13032,O=[N+](C1=CC=CC=C1CC(C2=CC=C(C)C=C2)=NOC(C)=O)[O-],96.5
13033,CC(C1=CC(C)=C(COC)C(C2=C(OC)C=CC=C2[N+]([O-])=O)=C1)(C)C,96.5
13034,O=C(NC)N(N=O)C1=CC=CC=C1,96.5
13035,CC(N1N=C(N(CC)CC)C2=C1C=C([N+]([O-])=O)C=C2)=O,96.5
13036,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C(C)(C)[C@@H]([N+]([O-])=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,96.5
13037,C/C(N(C)C)=C([N+]([O-])=O)/C(OC)=O,96.5
13038,CC(C)=CCCCCCCC=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,96.5
13039,O=[N+](C1=CC=C(OC)N=C1C[N+]#[C-])[O-],96.5
13040,O=C(O[C@H]1[C@@H](CC[N+]([O-])=O)CCCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,96.5
13041,O=[N+](C1=C(/C=C/N(C)C)ON=C1C)[O-],96.5
13042,CC=CCC(C)C=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,96.5
13043,CC1([C@H](C)CCCC(C)C)C=CC2=C1C=CC3=C2C=CC4=CC=CC(C)=C34.O=[N+](C5=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C5)[O-],96.5
13044,C=C(C)C1CC(OC(C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)=O)C(C)CC1,96.5
13045,[O-][N+](C1=C(C)C=C(C)C=C1C)=C(C2=CC=C(C)C=C2)N=O,96.5
13046,O=C(N1CC(C)(C)C)C2(C3=CC=C([N+]([O-])=O)C=C3)CC2C1=O,96.5
13047,CC(C)C[C@H](NC(OC(C1=CC=CC=C1)(C)C)=O)C(OC2=CC=C([N+]([O-])=O)C=C2)=O,96.5
13048,O=[N+](C(C12CC3([N+]([O-])=O)CC(C2)CC(C3)C1)([N+]([O-])=O)[N+]([O-])=O)[O-],96.5
13049,C[C@](CC[C@@H](C(C)=C)C/1)(OCC)C1=N\NC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,96.5
13050,O=C1[C@@H]([C@@H](C2=CC=CC=C2)C[N+]([O-])=O)[C@H](C)CCC1,96.5
13051,O=[N+](C1=C(C)N(CC2=CC=CC=C2)C=C1)[O-],96.5
13052,O=C(C1=CC([N+]([O-])=O)=CC(C2=O)=C1C3=C2C=C([N+]([O-])=O)C=C3[N+]([O-])=O)N(CCCCCCCCCC)CCCCCCCCCC,96.5
13053,O=[N+](C1=CN=C(C)N1CC2OC(C)(C)OC2)[O-],96.5
13054,O=C1NC2=C(C=CC(OCCCCN3CCN(C4=CC=CC=C4[N+]([O-])=O)CC3)=C2)CC1,96.5
13055,O=C(O[C@@H]([C@@H]1C([C@@](C2)([H])C(C)(C)[C@@]2([H])C1)=C)C)C3=CC=C([N+]([O-])=O)C=C3,96.5
13056,O=C(C(N1CCCCC1)C2)N(C3=CC=CC([N+]([O-])=O)=C3C)C2=O,96.5
13057,O=[N+](C(C1=NC(N(C(C)(C)C)[N+]([O-])=O)=NC(C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=N1)([N+]([O-])=O)[N+]([O-])=O)[O-],96.5
13058,O=[N+](C1=CC2=C(C=C1)OC3(NCCC)CCCCC3=C2)[O-],96.5
13059,O=[N+](C1=CC=CC=C1C2=NCCC3=C2C=C(OCC)C(OCC)=C3)[O-],96.5
13060,O=C(OC(C)C)C1=CC([N+]([O-])=O)=C(NCC2=CC=CC=C2)C([N+]([O-])=O)=C1,96.5
13061,CC([C@@]1([N+]([O-])=O)[C@H](C2=C3C=CC=CC3=CC=C2)C1)=O,96.5
13062,O=[N+](C1=CC=CC2=C1CCN2C3=CC(C)=CC(C)=C3)[O-],96.5
13063,O=[N+](C1=CN=CN1C2CC(C3=CC=CC=C3)=NO2)[O-],96.5
13064,NCCCCNC(NC)=C[N+]([O-])=O,96.5
13065,O=[N+](C1=CC=C(C=C1)COC2=CC=CC=C2OCC(OC)OC)[O-],96.5
13066,CC(C1=C(OC)C=CC=C1OC(C2=CC=C(C)C([N+]([O-])=O)=C2)=O)=O,96.5
13067,CC(C)(C1C(NN(C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)C1=O)=O)C(NC(C)(C)CC(C)(C)C)=O,96.5
13068,CC(C1=CC=C(C2=CC=C([N+]([O-])=O)C=C2CN3CCCC3)C=C1)=O,96.5
13069,O=[N+](CC(NC1=CC=C([N+]([O-])=O)C=C1)C2=CC=C(OC)C=C2)[O-],96.5
13070,O=[N+](C1=CC([C@H]2N=C(/C=C/C3=CC=CC=C3)O[C@@H]2C(C4=CC=CC=C4)=O)=CC=C1)[O-],96.5
13071,O=C(C(C(C)(C)C(C1=O)=O)=O)C21[C@H](C3=CC=C([N+]([O-])=O)C=C3)[C@@H]2C4=CC=C(C)C=C4,96.5
13072,O=[N+](C1=CN=C(C2=CC=CC=C2)C(C(C3=CC=CC=C3)=O)=C1)[O-],96.5
13073,C#CCOC1=CC=CC=C1C(C2=CN(C)C3=C2C=CC=C3)C[N+]([O-])=O,96.5
13074,CC(C1=CC=C(C)C=C1C2=CC=C([N+]([O-])=O)C=C2)=O,96.5
13075,O=[N+](C1=C(C)N(C)N=C1N(C)N)[O-],96.5
13076,O=[N+](C1=CC=CC=C1C2=CC=C(C(C34CC5CC(C4)CC(C5)C3)C6=CC=C(C7=CC=CC=C7[N+]([O-])=O)N6)N2)[O-],96.5
13077,O=[N+](C1=CC=C(C2=CC(C3=CC=CC=C3)=CN4C=CC=C24)C=C1)[O-],96.5
13078,O=C(N1C([C@@]2(C3=C1C=CC(C)=C3)[C@H](C(OC(C)C)=O)OC4=C(C=CC=C4)[C@@H]2C[N+]([O-])=O)=O)OC(C)(C)C,96.5
13079,O=C1N(CC2=CC=C(OC)C=C2)[C@@]3([H])C[C@H](C4=CC=C([N+]([O-])=O)C=C4)[C@]1([H])C3,96.5
13080,O=[N+](N(C)C1=NN=C(NCC)N=N1)[O-],96.5
13081,O=[N+](C[C@@H]1C=C(C2=CC=CC(OC)=C2)OC3=C1C(C)=NN3C4=CC=CC=C4)[O-],96.5
13082,C#CCNC1=CC(C)=C(C)C=C1[N+]([O-])=O,96.5
13083,N#C/C(C1=CC=C([N+]([O-])=O)C=C1)=C\C2=CC=C(C=C(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4)C=C2,96.5
13084,O=[N+](C1=CC(C2=CC=CC(C3NCCC4=C3C=C(OC)C(OC)=C4)=N2)=CC=C1)[O-],96.5
13085,O=C1CCN2N1[C@]3([H])[C@]([C@@H](C4=CC=CC=C4)OC5=C3C=C(OC)C=C5)([N+]([O-])=O)[C@@H]2C6=CC=CC=C6,96.5
13086,O=[N+](C1=C(C2=NN=NN2C(C)(C)C)C(CN(C3)CCC4=C3NC5=C4C=CC=C5)=CC=C1)[O-],96.5
13087,O=[N+](C1=CC=C(C2=CC=C(C)C=C2)C=C1NC)[O-],96.5
13088,O=C(N1C([N+]([O-])=O)=C(CC)C2=C1C=CC=C2)OC(C)(C)C,96.5
13089,O=C(NC1=CC=C([N+]([O-])=O)C=C1)C2=CC=C(C#N)C=C2,96.5
13090,O=C(OC)C(C1OC2=C(C=C([N+]([O-])=O)C=C2)C1)C(OC)=O,96.5
13091,O=C(C1=NC=CC=C1)NC2=CC=C(C(C)(C)C)C=C2[N+]([O-])=O,96.5
13092,N#CC1CCN(C2=CC=C(C#CCOC)C=C2[N+]([O-])=O)CC1,96.5
13093,O=C(C1=C(N2C=CC3=C2C=C([N+]([O-])=O)C=C3)C=C(C4=CC=CC=C4)C=C1C)C5=CC=CC=C5,96.5
13094,O=C(C1=COC(C(C(OC(C)=O)C2=CC=C([N+]([O-])=O)C=C2)=C1)=O)OC,96.5
13095,O=C(C1=CC=C([N+]([O-])=O)C=C1)C2=CC=CC(OC(C)(C)C#C)=C2,96.5
13096,O=[N+](C1=CC=CN=C1NC2=CC=CC=C2C(N3CCN(C)CC3)=O)[O-],96.5
13097,O=C(C1=C(CCCCCCC/C=C\CCCCCCCC)NC2=C(C(CCC2)=O)C1C3=CC=CC([N+]([O-])=O)=C3)OC,96.5
13098,O=C([C@]1([C@@]2([H])[C@@](OC3=CC=CC=C32)([N+]([O-])=O)[C@@]4(CCCCC)N1)CC5=C4NC6=C5C=CC=C6)OC,96.5
13099,O=[N+](C1=CC(N2N=C(C3=CC=CC=C3)N=C2C)=CC=C1)[O-],96.5
13100,O=C([C@]1(CC2=CC=C([N+]([O-])=O)C=C2)OC(C3=C1C=CC=C3)=O)OC(C)(C)C,96.5
13101,O=C(N(C)/N=N/C1=CC=C([N+]([O-])=O)C=C1)OC,96.5
13102,O=C(OC)C1=CC=C(/N=N/N(C)C)C([N+]([O-])=O)=C1,96.5
13103,O=[N+](C1=NC([N+]([O-])=O)=NN1C(C)CC)[O-],96.5
13104,O=C(N(C)C1=CC(OC)=C(OC)C(OC)=C1)N(C)C2=CC=C([N+]([O-])=O)C=C2,96.5
13105,O=C1CN=C(C2=CC=CC=C2)C3=CC([N+]([O-])=O)=CC=C3N1CCN4C=CN=C4C,96.5
13106,O=C(N(N=O)N(C(C1=CC=CC=C1)=O)C(C2=CC=CC=C2)=O)OC(C)(C)C,96.5
13107,O=[N+](C1=C(N(CC)N=C2)C2=C(CC)C3=C1C=CN=C3)[O-],96.5
13108,C/C(C1=CC=CC=C1)=C\CCC(C2=CC=C3C=CC=CC3=C2)=NOC4=CC=C([N+]([O-])=O)C=C4,96.5
13109,O=C(NC1=CC=CC([N+]([O-])=O)=C1)C2=CC=CC(C3CC(C4=C(O3)C=C(OC)C(OC)=C4OC)=O)=C2,96.5
13110,O=C(C1=CC(C2=CC=CC([N+]([O-])=O)=C2)=CC=C1)OC,96.55
13111,CC([N+]([O-])=O)(C)C([N+]([O-])=O)([N+]([O-])=O)CC,96.55
13112,O=C(C1=CC=C([N+]([O-])=O)O1)N2CCCCC2,96.6
13113,O=[N+](C1=CC(/C=N/C2=CC=C(C)C=C2C)=CC=C1)[O-],96.6
13114,O=[N+](C1=CC2=C(N(CC3=CC=CC=C3)C=C2)C=C1)[O-],96.65
13115,C=C(N(CCN(CC)[N+]([O-])=O)[N+]([O-])=O)N(CCN(CC)[N+]([O-])=O)[N+]([O-])=O,96.65
13116,O=[N+](C1=CC=C([C@@H]2[C@@]3([H])C(COC3)=COC=C2)C=C1)[O-],96.7
13117,O=C(NCC1=CC=C([N+]([O-])=O)C=C1)[C@H](NC(OC(C)(C)C)=O)COC,96.7
13118,CC(N(C)C1=NC=CC=C1[N+]([O-])=O)=O,96.75
13119,CC1=CC=CC2=C1N(C3=CC=CC=C3[N+]([O-])=O)C=C2,96.75
13120,O=C([C@H]1CCCN(C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)N1)OC,96.75
13121,O=[N+](C1=CC=CC2=C1NC(C)=C2)[O-],96.75
13122,NC1=CC(C(C)(C)C)=CC([N+]([O-])=O)=C1C(C)(C)C,96.75
13123,O=[N+](C1=C(OC(C)C2)C2=CC([N+]([O-])=O)=C1)[O-],96.75
13124,O=[N+](C1=CC=C(C2=NN=NN2CCCC)O1)[O-],96.75
13125,O=C1N(C2=CC=C([N+]([O-])=O)C=C2)N=NN1CCCC,96.75
13126,O=C1N(NC2=CC=C([N+]([O-])=O)C=C2)[C@H](C3=CC=CO3)N4[C@@]1([H])CC5=C4C=CC=C5,96.75
13127,O=[N+](C1=CC(OC)=C(OC)C=C1CC2NCCC3=C2C=CC=C3)[O-],96.75
13128,CCC(C)CC(C)C=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,96.75
13129,O=C(N(OC)C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1C,96.75
13130,N=C(NC1=CC=CC([N+]([O-])=O)=C1)N(C)C,96.75
13131,O=C(CCCO1)C1=CC2=CC=CC=C2[N+]([O-])=O,96.75
13132,O=C(N1C2=CC=C([N+]([O-])=O)C=C2OCC1=C)OC(C)(C)C,96.75
13133,O=C(O[C@@H]1C[C@@H](C)CCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,96.8
13134,NC1=C(N)C=C2CCCCC2=C1[N+]([O-])=O,96.85
13135,O=[N+](C1=CC=CC=C1OCC(N=[N+]=[N-])COC2=CC=CC=C2[N+]([O-])=O)[O-],96.85
13136,O=[N+]([C@@H]1[C@@H](C2=CC=C(OC)C(OC)=C2)[C@@H](C3=CC=C(OC)C(OC)=C3)CN4CCCC[C@@]41C)[O-],96.85
13137,O=[N+](C1=CC=C(OC2=CC=CC=C2OC)C=C1)[O-],96.9
13138,O=[N+](C1=C(NCCCCCCCCCCCCCC)C=C(NCCCCCCCCCCCCCC)C([N+]([O-])=O)=C1)[O-],96.9
13139,O=[N+](C1=CC=C(C2=CC=CC(OC)=C2)C(C3=CC=CC(OC)=C3)=C1)[O-],96.9
13140,CC(C1=CC=C([N+]([O-])=O)C=C1)=NN=CC2=CC=C(C(C)C)C=C2,96.9
13141,COC1=CC(OC)=CC(N=CC2=CC=CC=C2[N+]([O-])=O)=C1,96.95
13142,C=C(N)NC1=CC(OC)=CC=C1[N+]([O-])=O,97
13143,O=C1COC2=CC=C([N+]([O-])=O)C=C2N1,97
13144,O=[N+](C1=CC=C([N+]#[C-])C=C1)[O-],97
13145,O=C(NC1=CC=CC=C1)C2=CC=CC=C2[N+]([O-])=O,97
13146,O=C(C1(C2=CC=C([N+]([O-])=O)C=C2)CC1)OC,97
13147,NC1=CC([N+]([O-])=O)=CC(C)=C1,97
13148,COC1=CC=C(C=C1)NCC2=CC=C([N+]([O-])=O)C=C2,97
13149,O=[N+](C1=CC=C(N=NN(C)C)C=C1)[O-],97
13150,O=[N+](C1=CC=C(C=C1)CNCC2=CC=C([N+]([O-])=O)C=C2)[O-],97
13151,O=[N+](C1=CC=C(OC2=CC=C3C=CC=CC3=C2)C=C1)[O-],97
13152,O=[N+](C1=CC(C2=CC=CN=C2)=CC=C1OC)[O-],97
13153,NC1=CC([N+]([O-])=O)=C2C=CC=CC2=C1,97
13154,O=C(N1CC)N(CC)C(C)=C([N+]([O-])=O)C1=O,97
13155,COC1=CC([N+]([O-])=O)=CC=C1[N+]([O-])=O,97
13156,O=[N+](C1=CC=C(C2=NC(C)(C)CO2)C=C1)[O-],97
13157,O=[N+](C1=CC2=C(C=C1)CC(C)NC2)[O-],97
13158,O=[N+](C1=CN=C(NCCN2CCCCC2)C([N+]([O-])=O)=C1)[O-],97
13159,C#CCOC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,97
13160,O=[N+](C1=CC(C2=CC(C3=CC=CC=C3)=NC(C4=CC=CC=C4)=C2)=CC=C1)[O-],97
13161,O=[N+](C1=C(C)C=C(C(C)(C)C)C([N+]([O-])=O)=C1C)[O-],97
13162,CC(C([C@H](C1=CC=CC(OC)=C1)C[N+]([O-])=O)C(C)=O)=O,97
13163,O=[N+](C1=CC(N2N=C(C)C=C2C)=CC=C1)[O-],97
13164,O=[N+](C1=CC=C(C2=NOC(C3=CC=CC=C3)C2)C=C1)[O-],97
13165,O=C(NCCCCCCCC)NC1=CC=C([N+]([O-])=O)C=C1,97
13166,O=[N+](CCC1=CC=CC=C1[N+]([O-])=O)[O-],97
13167,O=[N+](C1=CC=C(OC)N=C1OC)[O-],97
13168,O=[N+](C1=C2C=CC=CC2=C(N3CCN(C)CC3)C=C1)[O-],97
13169,N#CC1=C([N+]([O-])=O)C(C)=NN1C,97
13170,CC(C1=CC=CC=C1[N+]([O-])=O)(C)C#N,97
13171,NC1=CC=C([N+]([O-])=O)C=C1CCC,97
13172,CC([N+]([O-])=O)=CN1CCOCC1,97
13173,O=[N+](C1=CC=CC=C1C2=NCCN2)[O-],97
13174,O=C(OC)C1=CC=CC(OCC2=CC=CC=C2)=C1[N+]([O-])=O,97
13175,O=[N+](C1=CC=C(N=NN2CCCCC2)C=C1)[O-],97
13176,O=[N+](C1=CC=C(OC2=CC=CC=C2)C=C1OCC3=CC=CC=C3)[O-],97
13177,O=C(C1=CC=C([N+]([O-])=O)C=C1)C2=CC=C(C(C)C)C=C2,97
13178,O=C(C1=CC=CC=C1)C2=CC=C(OC)C([N+]([O-])=O)=C2,97
13179,O=C(N1CCC(C)CC1)C2=CC=C([N+]([O-])=O)C=C2,97
13180,CN(C1=CC=C(CC2=CC=C(N(C)C)C=C2[N+]([O-])=O)C=C1)C,97
13181,O=C(C1=CC([N+]([O-])=O)=C(OC)C(C(OC)=O)=C1)C2=CC([N+]([O-])=O)=C(OC)C(C(OC)=O)=C2,97
13182,O=C(OC)/C(C1=CC=CC=C1OC2=NC=NC(OCC3=CC=C([N+]([O-])=O)C=C3)=C2)=C/OC,97
13183,O=[N+](C1=CC=C2CCOCC2=C1)[O-],97
13184,NC1=CC=C(OCC2=CC=C(OC)C=C2)C=C1[N+]([O-])=O,97
13185,O=[N+](C1=CC=C(C2C3N(C(C4=CC=CC=C4)OC3)C(C5=CC=CC=C5)O2)C=C1)[O-],97
13186,O=C(C1=CC=C([N+]([O-])=O)O1)NCCC,97
13187,CC([N+]([O-])=O)(C)C(C1=CC=C([N+]([O-])=O)C=C1)(CC)C,97
13188,CC1=CC=C(/N=N/C2=CC=C(C)C=C2[N+]([O-])=O)C=C1,97
13189,CC(NC1=CC=C(OCCCCCO[N+]([O-])=O)C=C1)=O,97
13190,O=[N+](C1=CC=CC=C1C2=CC(OC)=C(OC)C(OC)=C2)[O-],97
13191,O=C(N1C(C)CCC2=C1C=CC=C2)C3=CC=CC([N+]([O-])=O)=C3,97
13192,O=[N+](C1=CC=CN=C1NC2=CC=CC=C2C(C)C)[O-],97
13193,O=[N+](C1=CC=C(C2=NN=C(COC)O2)O1)[O-],97
13194,O=[N+](C1=CC(C2CC(C3=CC=C(C4=CC=CC=C4)C=C3)=NN2C5=CC=CC=C5)=CC=C1)[O-],97
13195,C#CCOC1=NC=CC=C1[N+]([O-])=O,97
13196,CC(C)([N+]([O-])=O)C(NN)=O,97
13197,O=[N+](C1=CC=C([N+]([O-])=O)C(OCC)=C1)[O-],97
13198,O=[N+](C1=CC=CC=C1CNC2=C3C=CC=CC3=CC=C2)[O-],97
13199,O=C(OOC(C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1)=O)C2=CC=C(OC)C=C2,97
13200,O=[N+](C1=CC(CC)=C(C(CC)=C1)C=NC2=CC=CC=C2)[O-],97
13201,O=[N+](C1=CC=CN=C1C(C#N)C2=CC=CC=C2)[O-],97
13202,O=[N+](C1=CC=C(OC(C)(C)CN2C3=CCCC3=O)C2=C1)[O-],97
13203,O=C(C1=C(C2=C([N+]([O-])=O)OC=C2)C(C(OC)=O)=C(C)N=C1C)OC,97
13204,CC(C)C(NCC1=CC=C([N+]([O-])=O)C=C1)=O,97
13205,CC(O[N+]([O-])=O)CN([N+]([O-])=O)CN([N+]([O-])=O)CCCO[N+]([O-])=O,97
13206,O=C(C1=C(OC)C(OC1C2=CC=CC([N+]([O-])=O)=C2)=O)OC,97
13207,O=[N+](C1=CC=C(NCCCCCCNC(OC(C)(C)C)=O)C2=NON=C21)[O-],97
13208,O=C(OC)C1=CC=CC(NC2=CC=CC=C2[N+]([O-])=O)=C1,97
13209,O=[N+](C1=CC=C(N2N=NC=C2C3=CC=CC(OC)=C3)C=C1)[O-],97
13210,O=C1C(C2=CC=CC=C2)([N+]([O-])=O)COC3=C1C=CC=C3,97
13211,O=[N+](C1=CN=C(NCC=C)C=C1)[O-],97
13212,O=[N+](C1=CC=C(N=C(N(CC)CC)C2=CN=CC=C2)C=C1)[O-],97
13213,O=[N+](C1=CC=CC=C1NN2CCCCC2)[O-],97
13214,NCCCC1N(C2=CC=C([N+]([O-])=O)C=C2)N=NC1C,97
13215,O=[N+](C1=CC=C(N2N=NCC2(C(C)C)NCCC)C=C1)[O-],97
13216,O=C(OC)C1=CC([N+]([O-])=O)=C(NN(CC)CC)C([N+]([O-])=O)=C1,97
13217,CC(NCCCCCC1=NC(C2=CC=C([N+]([O-])=O)O2)=NO1)=O,97
13218,O=C(C(CCO1)C1=O)C2=CC(OC)=CC=C2[N+]([O-])=O,97
13219,O=[N+](C1=CC=C(C=C1)CC2=CC(C)=NC=C2C)[O-],97
13220,O=[N+](C1=CC=C(C=C1)CC2=NC3=CC=CC=C3C=C2)[O-],97
13221,[O-][N+](C(C)([N+]([O-])=O)C)=NC(C)([N+]([O-])=O)C,97
13222,C=C(NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,97
13223,CCC(C1=CC=CC=C1)(C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)C#N,97
13224,O=C(OC1(C2=CC=C(OC)C=C2)CCC1)C3=CC=C([N+]([O-])=O)C=C3,97
13225,CC(OC1=CC=CC=C1[N+]([O-])=O)(C)C(NC2=CC=CC=C2)=O,97
13226,CN(C=C1CCC2=C1C=C(OC3=CC=CC=C3)C([N+]([O-])=O)=C2)C,97
13227,O=[N+](C1=CC=C(C=C1)/C(CC)=C(CC)/C2=CC=CC(N)=C2)[O-],97
13228,O=[N+](/C(C1=CCCCC1)=C/C2=CC=C(OC)C=C2)[O-],97
